Id_survey,Id_survey_no_dc,Institution_name,Uniq_db,Id_group,Date,Year_grp,Year,Month,Day,Julian_day,Pc_start,Pc_duration,N_samp_periods,N_reps,Rep_year_grp,Season,Rep_season,Spp_obs,Noise,Weather,Cows_50m,Registered_by,Sampling_day,Canopy_cover,Canopy_height_m
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2013-06-30,13-14,2013,6,30,181,08:05:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",38,45.00532043530796,12.6
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2013-07-01,13-14,2013,7,1,182,07:13:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",39,45.00532043530796,12.6
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2013-10-18,13-14,2013,10,18,291,10:00:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",67,45.00532043530796,12.6
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2013-10-19,13-14,2013,10,19,292,07:58:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",68,45.00532043530796,12.6
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2013-10-20,13-14,2013,10,20,293,07:46:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",69,45.00532043530796,12.6
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2013-10-21,13-14,2013,10,21,294,07:25:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",70,45.00532043530796,12.6
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2016-11-10,16-17,2016,11,10,315,07:15:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",55,47.94147521160768,12.6
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2016-11-11,16-17,2016,11,11,316,07:30:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",56,47.94147521160768,12.6
G-MB-A-CL_05,MB-A-CL_05,Gaica,Gaica mbd,G-MB-A-CL,2016-11-12,16-17,2016,11,12,317,07:20:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",57,47.94147521160768,12.6
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2013-06-28,13-14,2013,6,28,179,10:10:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",36,49.91352657004783,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2013-06-29,13-14,2013,6,29,180,08:45:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",37,49.91352657004783,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2013-06-30,13-14,2013,6,30,181,09:00:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",38,49.91352657004783,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2013-07-01,13-14,2013,7,1,182,06:47:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",39,49.91352657004783,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2013-10-18,13-14,2013,10,18,291,10:25:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",67,49.91352657004783,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2013-10-19,13-14,2013,10,19,292,08:27:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",68,49.91352657004783,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2013-10-20,13-14,2013,10,20,293,08:15:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",69,49.91352657004783,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2013-10-21,13-14,2013,10,21,294,07:50:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",70,49.91352657004783,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2016-11-10,16-17,2016,11,10,315,07:35:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",55,53.557487922704894,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2016-11-11,16-17,2016,11,11,316,08:00:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",56,53.557487922704894,11.1
G-MB-A-CL_06,MB-A-CL_06,Gaica,Gaica mbd,G-MB-A-CL,2016-11-12,16-17,2016,11,12,317,07:55:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",57,53.557487922704894,11.1
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2013-07-07,13-14,2013,7,7,188,05:56:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",45,46.4368510021728,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2013-07-08,13-14,2013,7,8,189,05:45:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",46,46.4368510021728,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2013-07-09,13-14,2013,7,9,190,05:55:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",47,46.4368510021728,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2013-07-10,13-14,2013,7,10,191,05:56:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",48,46.4368510021728,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2013-10-06,13-14,2013,10,6,279,06:10:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",55,46.4368510021728,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2013-10-07,13-14,2013,10,7,280,06:10:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",56,46.4368510021728,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2013-10-08,13-14,2013,10,8,281,06:04:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",57,46.4368510021728,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2013-10-09,13-14,2013,10,9,282,07:51:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",58,46.4368510021728,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2016-11-17,16-17,2016,11,17,322,06:00:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",62,45.48732190292063,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2016-11-18,16-17,2016,11,18,323,05:55:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",63,45.48732190292063,10.6
G-MB-A-EG_01,MB-A-EG_01,Gaica,Gaica mbd,G-MB-A-EG,2016-11-19,16-17,2016,11,19,324,05:55:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",64,45.48732190292063,10.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2013-07-07,13-14,2013,7,7,188,06:20:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",45,51.562998790809814,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2013-07-08,13-14,2013,7,8,189,06:10:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",46,51.562998790809814,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2013-07-09,13-14,2013,7,9,190,06:20:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",47,51.562998790809814,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2013-07-10,13-14,2013,7,10,191,06:27:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",48,51.562998790809814,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2013-10-06,13-14,2013,10,6,279,06:39:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",55,51.562998790809814,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2013-10-07,13-14,2013,10,7,280,06:35:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",56,51.562998790809814,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2013-10-08,13-14,2013,10,8,281,06:43:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",57,51.562998790809814,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2013-10-09,13-14,2013,10,9,282,07:37:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",58,51.562998790809814,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2016-11-17,16-17,2016,11,17,322,06:22:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",62,50.74607013301025,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2016-11-18,16-17,2016,11,18,323,06:15:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",63,50.74607013301025,11.6
G-MB-A-EG_02,MB-A-EG_02,Gaica,Gaica mbd,G-MB-A-EG,2016-11-19,16-17,2016,11,19,324,06:10:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",64,50.74607013301025,11.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2013-07-07,13-14,2013,7,7,188,06:43:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",45,57.36863790596074,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2013-07-08,13-14,2013,7,8,189,06:35:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",46,57.36863790596074,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2013-07-09,13-14,2013,7,9,190,06:50:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",47,57.36863790596074,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2013-07-10,13-14,2013,7,10,191,06:50:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",48,57.36863790596074,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2013-10-06,13-14,2013,10,6,279,07:04:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",55,57.36863790596074,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2013-10-07,13-14,2013,10,7,280,09:00:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",56,57.36863790596074,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2013-10-08,13-14,2013,10,8,281,08:40:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",57,57.36863790596074,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2013-10-09,13-14,2013,10,9,282,07:15:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",58,57.36863790596074,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2016-11-17,16-17,2016,11,17,322,06:45:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",62,57.1233640329628,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2016-11-18,16-17,2016,11,18,323,06:35:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",63,57.1233640329628,12.6
G-MB-A-EG_03,MB-A-EG_03,Gaica,Gaica mbd,G-MB-A-EG,2016-11-19,16-17,2016,11,19,324,06:25:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",64,57.1233640329628,12.6
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2013-07-07,13-14,2013,7,7,188,07:05:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",45,56.08651522474454,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2013-07-08,13-14,2013,7,8,189,06:57:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",46,56.08651522474454,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2013-07-09,13-14,2013,7,9,190,07:25:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",47,56.08651522474454,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2013-07-10,13-14,2013,7,10,191,07:23:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",48,56.08651522474454,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2013-10-06,13-14,2013,10,6,279,07:30:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",55,56.08651522474454,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2013-10-07,13-14,2013,10,7,280,07:10:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",56,56.08651522474454,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2013-10-08,13-14,2013,10,8,281,07:00:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",57,56.08651522474454,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2013-10-09,13-14,2013,10,9,282,06:03:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",58,56.08651522474454,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2016-11-17,16-17,2016,11,17,322,07:03:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",62,55.48429192846638,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2016-11-18,16-17,2016,11,18,323,07:05:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",63,55.48429192846638,11
G-MB-A-EG_04,MB-A-EG_04,Gaica,Gaica mbd,G-MB-A-EG,2016-11-19,16-17,2016,11,19,324,06:55:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",64,55.48429192846638,11
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2013-07-07,13-14,2013,7,7,188,07:30:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",45,62.47608695652186,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2013-07-08,13-14,2013,7,8,189,07:20:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",46,62.47608695652186,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2013-07-09,13-14,2013,7,9,190,07:54:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",47,62.47608695652186,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2013-07-10,13-14,2013,7,10,191,07:53:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",48,62.47608695652186,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2013-10-06,13-14,2013,10,6,279,07:52:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",55,62.47608695652186,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2013-10-07,13-14,2013,10,7,280,07:45:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",56,62.47608695652186,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2013-10-08,13-14,2013,10,8,281,07:30:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",57,62.47608695652186,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2013-10-09,13-14,2013,10,9,282,06:23:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",58,62.47608695652186,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2016-11-17,16-17,2016,11,17,322,07:25:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",62,62.03067632850187,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2016-11-18,16-17,2016,11,18,323,07:25:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",63,62.03067632850187,14.3
G-MB-A-EG_05,MB-A-EG_05,Gaica,Gaica mbd,G-MB-A-EG,2016-11-19,16-17,2016,11,19,324,07:15:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",64,62.03067632850187,14.3
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2013-07-07,13-14,2013,7,7,188,07:53:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",45,66.89178743961324,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2013-07-08,13-14,2013,7,8,189,07:45:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",46,66.89178743961324,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2013-07-09,13-14,2013,7,9,190,08:28:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",47,66.89178743961324,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2013-07-10,13-14,2013,7,10,191,08:16:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",48,66.89178743961324,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2013-10-06,13-14,2013,10,6,279,08:17:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",55,66.89178743961324,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2013-10-07,13-14,2013,10,7,280,08:18:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",56,66.89178743961324,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2013-10-08,13-14,2013,10,8,281,07:54:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",57,66.89178743961324,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2013-10-09,13-14,2013,10,9,282,06:44:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",58,66.89178743961324,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2016-11-17,16-17,2016,11,17,322,07:50:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",62,66.6983091787452,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2016-11-18,16-17,2016,11,18,323,07:50:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",63,66.6983091787452,14.4
G-MB-A-EG_06,MB-A-EG_06,Gaica,Gaica mbd,G-MB-A-EG,2016-11-19,16-17,2016,11,19,324,07:35:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",64,66.6983091787452,14.4
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2013-06-24,13-14,2013,6,24,175,06:30:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",32,57.91062801932403,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2013-06-25,13-14,2013,6,25,176,06:10:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",33,57.91062801932403,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2013-06-26,13-14,2013,6,26,177,06:25:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",34,57.91062801932403,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2013-06-27,13-14,2013,6,27,178,05:50:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",35,57.91062801932403,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2013-10-14,13-14,2013,10,14,287,06:15:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",63,57.91062801932403,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2013-10-15,13-14,2013,10,15,288,07:40:00,00:10:00,2,11,6,Late,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",64,57.91062801932403,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2013-10-16,13-14,2013,10,16,289,06:05:00,00:10:00,2,11,7,Late,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",65,57.91062801932403,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2013-10-17,13-14,2013,10,17,290,06:20:00,00:10:00,2,11,8,Late,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",66,57.91062801932403,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2016-11-07,16-17,2016,11,7,312,06:45:00,00:10:00,2,11,1,Early,1,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",52,61.10024154589402,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2016-11-08,16-17,2016,11,8,313,06:00:00,00:10:00,2,11,2,Early,2,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",53,61.10024154589402,18.9
G-MB-A-EPA_01,MB-A-EPA_01,Gaica,Gaica mbd,G-MB-A-EPA,2016-11-09,16-17,2016,11,9,314,06:10:00,00:10:00,2,11,3,Early,3,1,,,,"Yuri Rosero-Mora, Robert Rodriguez",54,61.10024154589402,18.9
G-MB-A-EPA_02,MB-A-EPA_02,Gaica,Gaica mbd,G-MB-A-EPA,2013-06-24,13-14,2013,6,24,175,07:15:00,00:10:00,2,11,1,Early,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",32,60.82479458675759,20.5
G-MB-A-EPA_02,MB-A-EPA_02,Gaica,Gaica mbd,G-MB-A-EPA,2013-06-25,13-14,2013,6,25,176,06:50:00,00:10:00,2,11,2,Early,2,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",33,60.82479458675759,20.5
G-MB-A-EPA_02,MB-A-EPA_02,Gaica,Gaica mbd,G-MB-A-EPA,2013-06-26,13-14,2013,6,26,177,06:50:00,00:10:00,2,11,3,Early,3,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",34,60.82479458675759,20.5
G-MB-A-EPA_02,MB-A-EPA_02,Gaica,Gaica mbd,G-MB-A-EPA,2013-06-27,13-14,2013,6,27,178,06:25:00,00:10:00,2,11,4,Early,4,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",35,60.82479458675759,20.5
G-MB-A-EPA_02,MB-A-EPA_02,Gaica,Gaica mbd,G-MB-A-EPA,2013-10-14,13-14,2013,10,14,287,06:40:00,00:10:00,2,11,5,Late,1,1,,,,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",63,60.82479458675759,20.5
